Name,Length,Name,Length,Name,Length,Name,Length,Name,Length,Name,Length
H0W0H2_CAVPO,388,,,,,D0N837_PHYIT,213,,,,
H0W0H3_CAVPO,776,,,,,D0NE04_PHYIT,481,,,,
H0W0H5_CAVPO,363,,,,,D0NP92_PHYIT,198,,,,
H0W0H8_CAVPO,336,,,,,D0NI80_PHYIT,442,,,,
H0W0I0_CAVPO,1021,,,,,D0RM19_PHYIT,148,,,,
H0W0I1_CAVPO,375,,,,,D0N6M1_PHYIT,490,,,,
H0W0I4_CAVPO,381,,,,,D0NC35_PHYIT,236,,,,
H0W0J0_CAVPO,297,,,,,D0MT60_PHYIT,171,,,,
H0W0J2_CAVPO,210,,,,,D0MQJ3_PHYIT,161,,,,
H0W0J6_CAVPO,384,,,,,D0N5B9_PHYIT,931,,,,
H0W0J7_CAVPO,179,,,,,D0N0V3_PHYIT,540,,,,
H0W0J8_CAVPO,71,,,,,D0NAC1_PHYIT,218,,,,
H0W0K1_CAVPO,483,,,,,D0NKC7_PHYIT,251,,,,
H0W0K2_CAVPO,420,,,,,D0P1K0_PHYIT,167,,,,
H0W0K4_CAVPO,262,,,,,D0NZ65_PHYIT,108,,,,
H0W0K7_CAVPO,377,,,,,D0NCF1_PHYIT,200,,,,
H0W0K8_CAVPO,421,,,,,D0N2L5_PHYIT,152,,,,
H0W0L4_CAVPO,337,,,,,D0NKP1_PHYIT,206,,,,
H0W0L7_CAVPO,603,,,,,D0RMA7_PHYIT,181,,,,
H0W0L8_CAVPO,493,,,,,D0P299_PHYIT,268,,,,
H0W0L9_CAVPO,483,,,,,D0NCH6_PHYIT,329,,,,
H0W0M6_CAVPO,247,,,,,D0P2Z0_PHYIT,704,,,,
H0W0M8_CAVPO,863,,,,,D0MXL0_PHYIT,245,,,,
H0W0N1_CAVPO,348,,,,,D0N9C0_PHYIT,193,,,,
H0W0N8_CAVPO,494,,,,,D0P221_PHYIT,573,,,,
H0W0P1_CAVPO,304,,,,,D0N5V5_PHYIT,105,,,,
H0W0P4_CAVPO,199,,,,,D0N5R1_PHYIT,304,,,,
H0W0Q2_CAVPO,825,,,,,D0NEQ7_PHYIT,697,,,,
H0W0Q5_CAVPO,190,,,,,D0NTZ8_PHYIT,879,,,,
H0W0Q7_CAVPO,1011,,,,,D0NYQ6_PHYIT,1229,,,,
H0W0Q9_CAVPO,267,,,,,D0NYT7_PHYIT,612,,,,
H0W0R0_CAVPO,317,,,,,D0N2D4_PHYIT,221,,,,
H0W0R3_CAVPO,134,,,,,D0P267_PHYIT,147,,,,
H0W0R4_CAVPO,865,,,,,D0N8F1_PHYIT,106,,,,
H0W0R5_CAVPO,325,,,,,D0NTC2_PHYIT,209,,,,
H0W0R6_CAVPO,958,,,,,D0NLF4_PHYIT,453,,,,
H0W0R7_CAVPO,301,,,,,D0N2C5_PHYIT,130,,,,
H0W0R8_CAVPO,194,,,,,D0NMR5_PHYIT,450,,,,
H0W0S1_CAVPO,127,,,,,D0MSC5_PHYIT,2060,,,,
H0W0S7_CAVPO,609,,,,,D0NF94_PHYIT,304,,,,
H0W0T0_CAVPO,149,,,,,D0NAD4_PHYIT,634,,,,
H0W0T1_CAVPO,448,,,,,D0NNW7_PHYIT,356,,,,
H0W0T4_CAVPO,382,,,,,D0P3Z7_PHYIT,232,,,,
H0W0T5_CAVPO,565,,,,,D0MR12_PHYIT,1026,,,,
H0W0T6_CAVPO,322,,,,,D0NUY9_PHYIT,789,,,,
H0W0T9_CAVPO,157,,,,,D0MTQ4_PHYIT,285,,,,
H0W0U0_CAVPO,645,,,,,D0NMW9_PHYIT,588,,,,
H0W0U2_CAVPO,128,,,,,D0NYY1_PHYIT,118,,,,
H0W0U4_CAVPO,420,,,,,D0NX10_PHYIT,140,,,,
H0W0U5_CAVPO,316,,,,,D0NSP1_PHYIT,249,,,,
H0W0U8_CAVPO,163,,,,,D0NYD9_PHYIT,157,,,,
H0W0U9_CAVPO,974,,,,,D0N762_PHYIT,290,,,,
H0W0V0_CAVPO,309,,,,,D0MS10_PHYIT,300,,,,
H0W0V2_CAVPO,340,,,,,D0N5Q3_PHYIT,232,,,,
H0W0V3_CAVPO,309,,,,,D0NZC5_PHYIT,1454,,,,
H0W0V4_CAVPO,146,,,,,D0MWE6_PHYIT,221,,,,
H0W0V5_CAVPO,389,,,,,D0MYL5_PHYIT,237,,,,
H0W0V8_CAVPO,375,,,,,D0N5H4_PHYIT,536,,,,
H0W0W1_CAVPO,453,,,,,D0N9N8_PHYIT,408,,,,
H0W0W3_CAVPO,763,,,,,D0RMF0_PHYIT,169,,,,
H0W0W4_CAVPO,431,,,,,D0P4L8_PHYIT,501,,,,
H0W0W7_CAVPO,425,,,,,D0NM25_PHYIT,513,,,,
H0W0X0_CAVPO,1332,,,,,D0N9R8_PHYIT,111,,,,
H0W0X1_CAVPO,374,,,,,D0NY25_PHYIT,106,,,,
H0W0X2_CAVPO,235,,,,,D0NFJ1_PHYIT,147,,,,
H0W0X4_CAVPO,301,,,,,D0P028_PHYIT,781,,,,
H0W0X5_CAVPO,420,,,,,D0NXL6_PHYIT,893,,,,
H0W0X9_CAVPO,397,,,,,D0NJR8_PHYIT,540,,,,
H0W0Y4_CAVPO,608,,,,,D0P1V7_PHYIT,259,,,,
H0W0Y6_CAVPO,238,,,,,D0NHS6_PHYIT,79,,,,
H0W0Y7_CAVPO,308,,,,,D0MWS4_PHYIT,261,,,,
H0W0Y8_CAVPO,217,,,,,D0NWL4_PHYIT,301,,,,
H0W0Z0_CAVPO,747,,,,,D0N361_PHYIT,136,,,,
H0W0Z1_CAVPO,922,,,,,D0N1W9_PHYIT,576,,,,
H0W0Z4_CAVPO,716,,,,,D0N2F7_PHYIT,337,,,,
H0W0Z6_CAVPO,113,,,,,D0P0G1_PHYIT,378,,,,
H0W0Z7_CAVPO,559,,,,,D0NLM6_PHYIT,514,,,,
H0W0Z8_CAVPO,214,,,,,D0NY07_PHYIT,558,,,,
H0W102_CAVPO,56,,,,,D0MW83_PHYIT,844,,,,
H0W103_CAVPO,314,,,,,D0N2M4_PHYIT,1327,,,,
H0W104_CAVPO,543,,,,,D0P333_PHYIT,386,,,,
H0W105_CAVPO,385,,,,,D0N4D7_PHYIT,126,,,,
H0W106_CAVPO,307,,,,,D0NRX7_PHYIT,468,,,,
H0W108_CAVPO,152,,,,,D0NX67_PHYIT,313,,,,
H0W109_CAVPO,2003,,,,,D0NNN1_PHYIT,270,,,,
H0W110_CAVPO,843,,,,,D0P3A2_PHYIT,339,,,,
H0W114_CAVPO,317,,,,,D0P0G9_PHYIT,253,,,,
H0W117_CAVPO,398,,,,,D0N8F0_PHYIT,364,,,,
H0W118_CAVPO,486,,,,,D0NDW8_PHYIT,470,,,,
H0W119_CAVPO,344,,,,,D0NRP2_PHYIT,113,,,,
H0W121_CAVPO,663,,,,,D0N643_PHYIT,236,,,,
H0W122_CAVPO,403,,,,,D0NYR0_PHYIT,705,,,,
H0W126_CAVPO,317,,,,,D0N4F8_PHYIT,1737,,,,
H0W128_CAVPO,221,,,,,D0NB13_PHYIT,401,,,,
H0W133_CAVPO,97,,,,,D0NRJ1_PHYIT,652,,,,
H0W136_CAVPO,129,,,,,D0N5L3_PHYIT,295,,,,
H0W137_CAVPO,304,,,,,D0N448_PHYIT,342,,,,
H0W138_CAVPO,115,,,,,D0MQ95_PHYIT,1041,,,,
H0W139_CAVPO,713,,,,,D0NTB1_PHYIT,169,,,,
H0W143_CAVPO,269,,,,,D0N2B1_PHYIT,632,,,,
H0W144_CAVPO,215,,,,,D0NUQ6_PHYIT,275,,,,
H0W145_CAVPO,157,,,,,D0NE79_PHYIT,565,,,,
H0W146_CAVPO,310,,,,,D0NSS3_PHYIT,250,,,,
H0W149_CAVPO,318,,,,,D0NPA5_PHYIT,118,,,,
H0W150_CAVPO,1072,,,,,D0N4I1_PHYIT,382,,,,
H0W151_CAVPO,336,,,,,D0NI48_PHYIT,255,,,,
H0W155_CAVPO,241,,,,,D0NXC4_PHYIT,715,,,,
H0W156_CAVPO,223,,,,,D0MZ68_PHYIT,102,,,,
H0W159_CAVPO,234,,,,,D0MZI3_PHYIT,443,,,,
H0W160_CAVPO,589,,,,,D0MVM4_PHYIT,1135,,,,
H0W168_CAVPO,427,,,,,D0NUQ0_PHYIT,199,,,,
H0W169_CAVPO,194,,,,,D0NR65_PHYIT,117,,,,
H0W173_CAVPO,683,,,,,D0N9C8_PHYIT,1035,,,,
H0W175_CAVPO,211,,,,,D0RLR8_PHYIT,138,,,,
H0W178_CAVPO,1142,,,,,D0N0A4_PHYIT,570,,,,
H0W186_CAVPO,393,,,,,D0NVQ4_PHYIT,109,,,,
H0W187_CAVPO,323,,,,,D0N5F2_PHYIT,314,,,,
H0W190_CAVPO,493,,,,,D0NID6_PHYIT,122,,,,
H0W1A0_CAVPO,593,,,,,D0MWZ5_PHYIT,172,,,,
H0W1A3_CAVPO,451,,,,,D0NNY6_PHYIT,414,,,,
H0W1A5_CAVPO,325,,,,,D0NR83_PHYIT,105,,,,
H0W1B0_CAVPO,114,,,,,D0NDH3_PHYIT,269,,,,
H0W1B6_CAVPO,173,,,,,D0NJK5_PHYIT,137,,,,
H0W1B7_CAVPO,284,,,,,D0NCN7_PHYIT,595,,,,
H0W1B9_CAVPO,210,,,,,D0NHP6_PHYIT,257,,,,
H0W1C0_CAVPO,705,,,,,D0NL49_PHYIT,320,,,,
H0W1C1_CAVPO,1149,,,,,D0N916_PHYIT,139,,,,
H0W1C2_CAVPO,329,,,,,D0NVE6_PHYIT,174,,,,
H0W1C4_CAVPO,578,,,,,D0MUM0_PHYIT,138,,,,
H0W1C8_CAVPO,2582,,,,,D0NHY4_PHYIT,760,,,,
H0W1C9_CAVPO,445,,,,,D0P1A9_PHYIT,100,,,,
H0W1D0_CAVPO,241,,,,,D0P0G4_PHYIT,162,,,,
H0W1D4_CAVPO,358,,,,,D0NJ34_PHYIT,307,,,,
H0W1D9_CAVPO,890,,,,,D0N3Z7_PHYIT,177,,,,
H0W1E1_CAVPO,314,,,,,D0N2L0_PHYIT,118,,,,
H0W1E9_CAVPO,221,,,,,D0NQ83_PHYIT,675,,,,
H0W1F0_CAVPO,395,,,,,D0MTL2_PHYIT,423,,,,
H0W1F1_CAVPO,365,,,,,D0NGA8_PHYIT,308,,,,
H0W1F5_CAVPO,659,,,,,D0NR76_PHYIT,390,,,,
H0W1F9_CAVPO,225,,,,,D0N1H0_PHYIT,371,,,,
H0W1G0_CAVPO,245,,,,,D0NZE1_PHYIT,542,,,,
H0W1G1_CAVPO,371,,,,,D0NIG4_PHYIT,138,,,,
H0W1G9_CAVPO,427,,,,,D0P4W3_PHYIT,155,,,,
H0W1H2_CAVPO,95,,,,,D0NW29_PHYIT,76,,,,
H0W1H3_CAVPO,294,,,,,D0NXL7_PHYIT,1041,,,,
H0W1H4_CAVPO,477,,,,,D0NWL6_PHYIT,397,,,,
H0W1H6_CAVPO,500,,,,,D0NR41_PHYIT,389,,,,
H0W1H7_CAVPO,406,,,,,D0P0L4_PHYIT,141,,,,
H0W1H9_CAVPO,270,,,,,D0N1E7_PHYIT,288,,,,
H0W1I0_CAVPO,289,,,,,D0MQQ2_PHYIT,333,,,,
H0W1I4_CAVPO,267,,,,,D0NH05_PHYIT,724,,,,
H0W1I7_CAVPO,259,,,,,D0NN97_PHYIT,334,,,,
H0W1J2_CAVPO,182,,,,,D0P2I6_PHYIT,173,,,,
H0W1J3_CAVPO,171,,,,,D0N7H2_PHYIT,382,,,,
H0W1J7_CAVPO,359,,,,,D0NAP5_PHYIT,381,,,,
H0W1J8_CAVPO,507,,,,,D0N583_PHYIT,821,,,,
H0W1K0_CAVPO,68,,,,,D0MRI0_PHYIT,313,,,,
H0W1K1_CAVPO,1103,,,,,D0P032_PHYIT,109,,,,
H0W1K3_CAVPO,499,,,,,D0MUK2_PHYIT,105,,,,
H0W1K5_CAVPO,644,,,,,D0NV68_PHYIT,224,,,,
H0W1K7_CAVPO,549,,,,,D0MY36_PHYIT,907,,,,
H0W1L4_CAVPO,313,,,,,D0NEN2_PHYIT,112,,,,
H0W1L7_CAVPO,97,,,,,D0MUJ7_PHYIT,329,,,,
H0W1L8_CAVPO,1164,,,,,D0NZ12_PHYIT,348,,,,
H0W1L9_CAVPO,292,,,,,D0NVU1_PHYIT,577,,,,
H0W1M0_CAVPO,299,,,,,D0NII8_PHYIT,1359,,,,
H0W1M1_CAVPO,100,,,,,D0MSF3_PHYIT,658,,,,
H0W1M2_CAVPO,533,,,,,D0N3C1_PHYIT,396,,,,
H0W1M5_CAVPO,496,,,,,D0N7R5_PHYIT,123,,,,
H0W1M7_CAVPO,433,,,,,D0NGS3_PHYIT,309,,,,
H0W1N1_CAVPO,764,,,,,D0NNQ4_PHYIT,1501,,,,
H0W1N4_CAVPO,365,,,,,D0NK09_PHYIT,882,,,,
H0W1N7_CAVPO,779,,,,,D0NAX4_PHYIT,382,,,,
H0W1P0_CAVPO,1431,,,,,D0N8Y5_PHYIT,461,,,,
H0W1P6_CAVPO,539,,,,,D0NKS2_PHYIT,439,,,,
H0W1P8_CAVPO,218,,,,,D0NF92_PHYIT,181,,,,
H0W1Q0_CAVPO,231,,,,,D0MRS6_PHYIT,132,,,,
H0W1Q1_CAVPO,314,,,,,D0N393_PHYIT,401,,,,
H0W1Q3_CAVPO,74,,,,,D0N817_PHYIT,457,,,,
H0W1Q5_CAVPO,414,,,,,D0N664_PHYIT,399,,,,
H0W1Q9_CAVPO,375,,,,,D0NZI0_PHYIT,404,,,,
H0W1R1_CAVPO,68,,,,,D0N631_PHYIT,618,,,,
H0W1R5_CAVPO,440,,,,,D0MXK3_PHYIT,222,,,,
H0W1R6_CAVPO,106,,,,,D0RMA8_PHYIT,558,,,,
H0W1R7_CAVPO,103,,,,,D0N5L0_PHYIT,163,,,,
H0W1R8_CAVPO,272,,,,,D0NXZ4_PHYIT,366,,,,
H0W1R9_CAVPO,408,,,,,D0MSY8_PHYIT,206,,,,
H0W1S1_CAVPO,280,,,,,D0NKQ9_PHYIT,438,,,,
H0W1S3_CAVPO,581,,,,,D0P4D2_PHYIT,106,,,,
H0W1S9_CAVPO,280,,,,,D0MZH7_PHYIT,1850,,,,
H0W1T1_CAVPO,506,,,,,D0NEE7_PHYIT,278,,,,
H0W1T3_CAVPO,183,,,,,D0NFJ9_PHYIT,203,,,,
H0W1T5_CAVPO,253,,,,,D0P1I0_PHYIT,180,,,,
H0W1T8_CAVPO,347,,,,,D0NA85_PHYIT,219,,,,
H0W1U0_CAVPO,285,,,,,D0MYQ5_PHYIT,691,,,,
H0W1U1_CAVPO,324,,,,,D0NZ22_PHYIT,383,,,,
H0W1U6_CAVPO,234,,,,,D0NGA0_PHYIT,481,,,,
H0W1U7_CAVPO,1689,,,,,D0P2S5_PHYIT,110,,,,
H0W1V3_CAVPO,241,,,,,D0N6Y9_PHYIT,112,,,,
H0W1V5_CAVPO,407,,,,,D0NMM1_PHYIT,466,,,,
H0W1V6_CAVPO,288,,,,,D0N4C1_PHYIT,585,,,,
H0W1V8_CAVPO,319,,,,,D0NMA8_PHYIT,136,,,,
H0W1W0_CAVPO,209,,,,,D0N0F8_PHYIT,344,,,,
H0W1W7_CAVPO,752,,,,,D0NE61_PHYIT,680,,,,
H0W1X3_CAVPO,355,,,,,D0NUN1_PHYIT,340,,,,
H0W1X5_CAVPO,477,,,,,D0NZ94_PHYIT,193,,,,
H0W1X6_CAVPO,85,,,,,D0MTC7_PHYIT,523,,,,
H0W1X7_CAVPO,413,,,,,D0N5A6_PHYIT,1843,,,,
H0W1Y2_CAVPO,83,,,,,D0MVC6_PHYIT,150,,,,
H0W1Y6_CAVPO,421,,,,,D0NJ53_PHYIT,493,,,,
H0W1Y8_CAVPO,272,,,,,D0N6Y0_PHYIT,247,,,,
H0W1Z3_CAVPO,590,,,,,D0N9E5_PHYIT,244,,,,
H0W1Z6_CAVPO,680,,,,,D0N3S7_PHYIT,201,,,,
H0W1Z7_CAVPO,574,,,,,D0P4K5_PHYIT,144,,,,
H0W1Z9_CAVPO,215,,,,,D0NQM8_PHYIT,308,,,,
H0W201_CAVPO,529,,,,,D0NAQ4_PHYIT,1598,,,,
H0W203_CAVPO,297,,,,,D0P0K4_PHYIT,342,,,,
H0W205_CAVPO,387,,,,,D0NFG2_PHYIT,78,,,,
H0W206_CAVPO,148,,,,,D0NWF2_PHYIT,225,,,,
H0W208_CAVPO,201,,,,,D0MUW0_PHYIT,238,,,,
H0W211_CAVPO,337,,,,,D0NKL0_PHYIT,332,,,,
H0W213_CAVPO,444,,,,,D0P1Z1_PHYIT,321,,,,
H0W217_CAVPO,458,,,,,D0N2W4_PHYIT,356,,,,
H0W219_CAVPO,288,,,,,D0NVP4_PHYIT,210,,,,
H0W223_CAVPO,509,,,,,D0NA55_PHYIT,83,,,,
H0W224_CAVPO,464,,,,,D0P1D2_PHYIT,197,,,,
H0W232_CAVPO,489,,,,,D0N1I7_PHYIT,104,,,,
H0W233_CAVPO,406,,,,,D0NCV0_PHYIT,209,,,,
H0W239_CAVPO,311,,,,,D0N2Q9_PHYIT,507,,,,
H0W240_CAVPO,152,,,,,D0NCP7_PHYIT,137,,,,
H0W241_CAVPO,307,,,,,D0NBP1_PHYIT,308,,,,
H0W242_CAVPO,311,,,,,D0P4T8_PHYIT,207,,,,
H0W244_CAVPO,1204,,,,,D0NH16_PHYIT,323,,,,
H0W246_CAVPO,100,,,,,D0N5D4_PHYIT,559,,,,
H0W249_CAVPO,183,,,,,D0NH31_PHYIT,419,,,,
H0W251_CAVPO,262,,,,,D0NH62_PHYIT,440,,,,
H0W252_CAVPO,151,,,,,D0P338_PHYIT,278,,,,
H0W255_CAVPO,92,,,,,D0NRR2_PHYIT,513,,,,
H0W257_CAVPO,326,,,,,D0N7I9_PHYIT,445,,,,
H0W258_CAVPO,228,,,,,D0NQQ6_PHYIT,314,,,,
H0W260_CAVPO,537,,,,,D0MUT5_PHYIT,120,,,,
H0W262_CAVPO,149,,,,,D0NC88_PHYIT,134,,,,
H0W263_CAVPO,262,,,,,D0NRW5_PHYIT,376,,,,
H0W265_CAVPO,303,,,,,D0NRJ3_PHYIT,392,,,,
H0W269_CAVPO,258,,,,,D0N1X8_PHYIT,174,,,,
H0W270_CAVPO,626,,,,,D0NN63_PHYIT,353,,,,
H0W273_CAVPO,353,,,,,D0N7B1_PHYIT,460,,,,
H0W276_CAVPO,338,,,,,D0P238_PHYIT,316,,,,
H0W279_CAVPO,463,,,,,D0MW18_PHYIT,168,,,,
H0W281_CAVPO,582,,,,,D0MRA9_PHYIT,1293,,,,
H0W285_CAVPO,136,,,,,D0N591_PHYIT,325,,,,
H0W286_CAVPO,194,,,,,D0NI81_PHYIT,169,,,,
H0W287_CAVPO,481,,,,,D0NF50_PHYIT,242,,,,
H0W288_CAVPO,287,,,,,D0NNP7_PHYIT,231,,,,
H0W289_CAVPO,200,,,,,D0MRV5_PHYIT,66,,,,
H0W293_CAVPO,169,,,,,D0N1Z5_PHYIT,117,,,,
H0W295_CAVPO,431,,,,,D0NKN3_PHYIT,96,,,,
H0W296_CAVPO,577,,,,,D0NUX6_PHYIT,134,,,,
H0W297_CAVPO,893,,,,,D0NZF8_PHYIT,147,,,,
H0W299_CAVPO,713,,,,,D0NXR9_PHYIT,564,,,,
H0W2A0_CAVPO,589,,,,,D0NZ24_PHYIT,669,,,,
H0W2A1_CAVPO,152,,,,,D0NGB9_PHYIT,160,,,,
H0W2A2_CAVPO,449,,,,,D0NPQ6_PHYIT,232,,,,
H0W2A5_CAVPO,170,,,,,D0NXM4_PHYIT,214,,,,
H0W2A7_CAVPO,278,,,,,D0NXH8_PHYIT,402,,,,
H0W2B2_CAVPO,319,,,,,D0NMH5_PHYIT,277,,,,
H0W2B3_CAVPO,461,,,,,D0N8W0_PHYIT,303,,,,
H0W2B5_CAVPO,985,,,,,D0MSI6_PHYIT,674,,,,
H0W2B7_CAVPO,601,,,,,D0NHC0_PHYIT,488,,,,
H0W2C0_CAVPO,449,,,,,D0NVK4_PHYIT,361,,,,
H0W2C3_CAVPO,194,,,,,D0MW91_PHYIT,229,,,,
H0W2D1_CAVPO,312,,,,,D0NBZ8_PHYIT,817,,,,
H0W2D3_CAVPO,704,,,,,D0N2T6_PHYIT,321,,,,
H0W2E1_CAVPO,472,,,,,D0NGM4_PHYIT,182,,,,
H0W2E6_CAVPO,329,,,,,D0NRQ0_PHYIT,93,,,,
H0W2E7_CAVPO,162,,,,,D0N2N4_PHYIT,110,,,,
H0W2E9_CAVPO,478,,,,,D0NAT7_PHYIT,97,,,,
H0W2F1_CAVPO,335,,,,,D0MWI3_PHYIT,211,,,,
H0W2F4_CAVPO,356,,,,,D0NLI0_PHYIT,451,,,,
H0W2F8_CAVPO,479,,,,,D0NPQ8_PHYIT,783,,,,
H0W2F9_CAVPO,238,,,,,D0MVP3_PHYIT,437,,,,
H0W2G6_CAVPO,315,,,,,D0N167_PHYIT,535,,,,
H0W2G9_CAVPO,668,,,,,D0NB00_PHYIT,143,,,,
H0W2H2_CAVPO,424,,,,,D0NTR3_PHYIT,554,,,,
H0W2H4_CAVPO,56,,,,,D0N190_PHYIT,325,,,,
H0W2H6_CAVPO,611,,,,,D0P2Z6_PHYIT,249,,,,
H0W2H8_CAVPO,1229,,,,,D0MV35_PHYIT,426,,,,
H0W2I1_CAVPO,607,,,,,D0MVX7_PHYIT,138,,,,
H0W2I3_CAVPO,636,,,,,D0MTM3_PHYIT,443,,,,
H0W2I7_CAVPO,391,,,,,D0NLE1_PHYIT,184,,,,
H0W2I9_CAVPO,114,,,,,D0N3D4_PHYIT,405,,,,
H0W2J1_CAVPO,135,,,,,D0RM21_PHYIT,440,,,,
H0W2J4_CAVPO,313,,,,,D0NKB5_PHYIT,481,,,,
H0W2J8_CAVPO,934,,,,,D0NHB1_PHYIT,299,,,,
H0W2K0_CAVPO,1172,,,,,D0NJR9_PHYIT,433,,,,
H0W2K1_CAVPO,517,,,,,D0MQ59_PHYIT,504,,,,
H0W2K2_CAVPO,257,,,,,D0MTK6_PHYIT,96,,,,
H0W2K3_CAVPO,98,,,,,D0N3X5_PHYIT,1052,,,,
H0W2K5_CAVPO,313,,,,,D0MWE3_PHYIT,606,,,,
H0W2L0_CAVPO,431,,,,,D0NM43_PHYIT,644,,,,
H0W2L1_CAVPO,696,,,,,D0N4Z2_PHYIT,1179,,,,
H0W2L3_CAVPO,374,,,,,D0NCI2_PHYIT,127,,,,
H0W2L4_CAVPO,365,,,,,D0NEX3_PHYIT,95,,,,
H0W2L5_CAVPO,220,,,,,D0NIM0_PHYIT,429,,,,
H0W2L6_CAVPO,749,,,,,D0N9I1_PHYIT,118,,,,
H0W2L7_CAVPO,325,,,,,D0NZT9_PHYIT,314,,,,
H0W2L9_CAVPO,756,,,,,D0N7M5_PHYIT,212,,,,
H0W2M3_CAVPO,120,,,,,D0NM00_PHYIT,1048,,,,
H0W2M4_CAVPO,314,,,,,D0NXU7_PHYIT,345,,,,
H0W2N1_CAVPO,291,,,,,D0MTI2_PHYIT,1213,,,,
H0W2N2_CAVPO,299,,,,,D0MR38_PHYIT,346,,,,
H0W2N7_CAVPO,478,,,,,D0P4B2_PHYIT,450,,,,
H0W2N8_CAVPO,557,,,,,D0N0D7_PHYIT,137,,,,
H0W2P5_CAVPO,246,,,,,D0NMB8_PHYIT,1357,,,,
H0W2P9_CAVPO,167,,,,,D0NS79_PHYIT,297,,,,
H0W2Q0_CAVPO,244,,,,,D0MWH2_PHYIT,719,,,,
H0W2Q1_CAVPO,154,,,,,D0N4L0_PHYIT,400,,,,
H0W2Q7_CAVPO,150,,,,,D0N6R6_PHYIT,589,,,,
H0W2Q9_CAVPO,533,,,,,D0MXH7_PHYIT,884,,,,
H0W2R2_CAVPO,465,,,,,D0MZD5_PHYIT,438,,,,
H0W2R3_CAVPO,296,,,,,D0MWI0_PHYIT,195,,,,
H0W2R5_CAVPO,412,,,,,D0NKC3_PHYIT,482,,,,
H0W2R6_CAVPO,945,,,,,D0MSS7_PHYIT,460,,,,
H0W2R7_CAVPO,307,,,,,D0P0R2_PHYIT,910,,,,
H0W2R8_CAVPO,854,,,,,D0NBZ0_PHYIT,261,,,,
H0W2S1_CAVPO,323,,,,,D0N8S5_PHYIT,133,,,,
H0W2S3_CAVPO,300,,,,,D0NE69_PHYIT,633,,,,
H0W2S4_CAVPO,202,,,,,D0N4K9_PHYIT,497,,,,
H0W2S5_CAVPO,899,,,,,D0NSS0_PHYIT,570,,,,
H0W2S8_CAVPO,331,,,,,D0NPB5_PHYIT,423,,,,
H0W2T6_CAVPO,189,,,,,D0NAM6_PHYIT,810,,,,
H0W2U2_CAVPO,467,,,,,D0NU95_PHYIT,1469,,,,
H0W2U4_CAVPO,957,,,,,D0NTZ1_PHYIT,298,,,,
H0W2U5_CAVPO,803,,,,,D0NSJ8_PHYIT,475,,,,
H0W2U6_CAVPO,575,,,,,D0N888_PHYIT,160,,,,
H0W2U8_CAVPO,718,,,,,D0ND92_PHYIT,220,,,,
H0W2V0_CAVPO,1263,,,,,D0N443_PHYIT,639,,,,
H0W2V6_CAVPO,1346,,,,,D0MZ78_PHYIT,325,,,,
H0W2V7_CAVPO,84,,,,,D0NG48_PHYIT,287,,,,
H0W2W1_CAVPO,462,,,,,D0NME3_PHYIT,335,,,,
H0W2W3_CAVPO,340,,,,,D0NCS7_PHYIT,128,,,,
H0W2W4_CAVPO,292,,,,,D0MRD5_PHYIT,881,,,,
H0W2W6_CAVPO,1066,,,,,D0N8B3_PHYIT,741,,,,
H0W2W8_CAVPO,162,,,,,D0NVM5_PHYIT,675,,,,
H0W2X0_CAVPO,257,,,,,D0NFI2_PHYIT,287,,,,
H0W2X1_CAVPO,161,,,,,D0NXC1_PHYIT,512,,,,
H0W2X2_CAVPO,338,,,,,D0N1B2_PHYIT,482,,,,
H0W2X5_CAVPO,323,,,,,D0NQR2_PHYIT,227,,,,
H0W2Y0_CAVPO,359,,,,,D0NLX8_PHYIT,875,,,,
H0W2Y3_CAVPO,635,,,,,D0MR57_PHYIT,1391,,,,
H0W2Y5_CAVPO,997,,,,,D0N9S6_PHYIT,3562,,,,
H0W2Y6_CAVPO,216,,,,,D0MWZ9_PHYIT,150,,,,
H0W2Y7_CAVPO,380,,,,,D0NS91_PHYIT,760,,,,
H0W2Z0_CAVPO,403,,,,,D0NE07_PHYIT,220,,,,
H0W2Z1_CAVPO,95,,,,,D0MQR9_PHYIT,1611,,,,
H0W2Z2_CAVPO,93,,,,,D0MQT4_PHYIT,1388,,,,
H0W2Z3_CAVPO,306,,,,,D0N2P9_PHYIT,392,,,,
H0W2Z5_CAVPO,1509,,,,,D0N8X1_PHYIT,263,,,,
H0W2Z8_CAVPO,420,,,,,D0MZ06_PHYIT,895,,,,
H0W301_CAVPO,404,,,,,D0N1Q6_PHYIT,1251,,,,
H0W302_CAVPO,150,,,,,D0P0Z5_PHYIT,421,,,,
H0W303_CAVPO,166,,,,,D0N413_PHYIT,353,,,,
H0W304_CAVPO,148,,,,,D0NBJ9_PHYIT,506,,,,
H0W305_CAVPO,899,,,,,D0NZD2_PHYIT,529,,,,
H0W309_CAVPO,314,,,,,D0NCV1_PHYIT,694,,,,
H0W315_CAVPO,293,,,,,D0N1G4_PHYIT,1846,,,,
H0W316_CAVPO,198,,,,,D0MYC1_PHYIT,349,,,,
H0W317_CAVPO,447,,,,,D0N0D3_PHYIT,774,,,,
H0W319_CAVPO,467,,,,,D0NYM8_PHYIT,1521,,,,
H0W320_CAVPO,117,,,,,D0NRL3_PHYIT,502,,,,
H0W321_CAVPO,1030,,,,,D0MUI5_PHYIT,660,,,,
H0W324_CAVPO,515,,,,,D0N529_PHYIT,166,,,,
